,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"('text', 'гладкий')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013280992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'придерживать')",0.0,0.0,0.0,0.0,0.0,0.0001010572,0.0,1.3343742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'традиционный')",0.0,0.0,0.0,0.0,0.0,0.00050906214,0.0,0.0,0.0,0.00017736587,0.0,2.5869482e-11,0.0,0.0,0.0,2.2259469e-15,6.2279806e-11,0.0,0.0,0.0002654201,0.0,0.0,7.891555e-05,0.0,6.997282e-06
"('text', 'зритель')",0.0,0.0,3.672943e-15,0.0,0.0,0.00028666915,0.0,0.0,0.0,0.0008039609,0.0,2.152769e-13,0.0,0.0,0.0,1.0889328e-06,0.0,0.0,0.0,8.863575e-13,0.0,0.0,8.0466525e-05,0.0,0.0
"('text', 'твиттер')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158851e-11,0.0,0.0
"('text', 'пятрка')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3892055e-05,0.0,0.0
"('text', 'положительно')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,6.635001e-05,0.0,0.00019927301
"('text', 'отпуск')",0.0,0.0,0.0,0.0,0.0,1.726961e-08,0.0,0.0,0.0,5.6245214e-10,0.0,0.0,0.0,0.0,0.0,0.00015479256,0.0,0.0,0.0,3.3064258e-05,0.0,0.0,6.635059e-05,0.0,0.0
"('text', 'сигнал')",0.0,0.0,0.0,0.0,0.0,0.00029949276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037757176,0.0,0.0002797918,0.0,0.0,8.016022e-05,0.0,0.00048345642
"('text', 'сформулировать')",0.0,0.0,0.0,0.0,0.0,2.0516067e-07,0.0,0.00014124272,0.0,4.0971277e-06,0.0,0.0,0.0,0.0,0.0,0.0009485119,0.0003672524,0.0,0.0,0.00069452386,0.0,0.0,0.0,0.0,0.0006585299
"('text', 'основываться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005690781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648293e-05,0.0,0.0
"('text', 'бомбжка')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'поймать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0006869143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'общенародный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'переслать')",0.0,0.0,0.0,0.0,0.0,0.00015393841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.622377e-05,0.0010685619,0.0,6.635354e-05,0.0,0.0
"('text', 'ниже')",0.0,0.0,0.0,0.0,0.0,0.0005936765,0.0,9.517509e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003711252,0.0,0.0,0.00020034905,0.0,0.0
"('text', 'утверждение')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'набережная')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023137403,0.0,0.0,0.0,0.0,0.0
"('text', 'печальный')",0.0,0.0,0.0,0.0,0.0,0.00023892427,0.0,0.0,0.0,8.444144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635011e-05,0.0,0.0
"('text', 'рекомендовать')",0.0,0.0,0.0,0.0,0.0,2.0145935e-08,0.0,0.00016139797,0.0,1.7698469e-15,0.0,0.0,0.0,0.0,0.0,3.2220365e-11,0.0,0.0003140483,0.0,0.000103697625,0.0,0.0,7.91397e-05,0.0,0.00085545646
"('text', '3537')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'подсчтам')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003097963,0.0,0.0,0.0,0.0,0.0,0.0,6.635068e-05,0.0,0.0
"('text', 'дуэт')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028482435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '135')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010827e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01529625e-13,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'акциз')",0.0,0.0,0.0,0.0,0.0,0.00015137148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077524193,0.00044795562,0.0,0.0,0.0,0.0,0.0,0.00025093916,0.0,0.0
"('text', 'отражаться')",0.0,0.0,0.0,0.0,0.0,0.00025223856,0.0,3.8465173e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002316311,0.0,0.0,0.00019907187,0.0,0.0
"('text', 'покровск')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'производительность')",0.0,0.0,0.0,0.0,0.0,0.00064412405,0.0,3.3611366e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3798722e-05,0.0,0.0,0.00021423477,0.0,6.418154e-14
"('text', 'скромный')",0.0,0.0,0.0,0.0,0.0,0.0004041873,0.0,4.7521693e-16,0.0,5.6149883e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6108805e-05,0.0,0.0,0.00019905696,0.0,0.0
"('text', 'расположиться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'четврот')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6026112e-06,0.0,0.0
"('text', 'переоформить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', '07')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7523674e-16,0.0,0.0025335639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0845831e-06,0.0,0.0
"('text', 'коекакий')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6395649e-11,0.0,0.0
"('text', 'задержка')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025201717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046660262,0.0,4.4238632e-08,0.0,0.0,0.0,0.0,0.0
"('text', 'познакомить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5550456e-12,0.0,0.0
"('text', 'будущий')",0.0,0.0,0.0,0.0,0.0,1.2215145e-11,0.0,0.00046739096,0.0,0.00032946432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0583914e-11,0.0,0.00016093999,0.0,0.0,0.00023411548,0.0,0.0
"('text', 'несырьевой')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1452326e-12,0.0,0.0
"('text', 'сс')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'неэнергетический')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0325438e-11,0.0,0.0
"('text', 'макроэкономический')",0.0,0.00079168443,0.0,0.0,0.0,0.000190893,0.0,9.2038086e-08,0.0,1.0088907e-16,0.0,0.0,0.0,0.0,0.0,0.00018925688,0.0,0.0,0.0,3.305345e-05,0.0,0.0,7.748936e-05,0.0,0.0
"('text', 'повезти')",0.0,0.0,0.0,0.0,0.0,0.000106728876,1.1121569e-07,0.0,0.0,5.8774058e-05,0.0,0.0,0.0,0.0,0.0,3.9582122e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'рекордно')",0.0,0.000864211,0.0,0.0,0.0,5.0405895e-05,0.0,0.0,0.0,1.6335864e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'творчество')",0.0,0.0004675747,0.0,0.0,0.0,0.00014983484,0.0,0.0,0.0,2.4566357e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.480204e-16,0.0005085904,0.0,3.4202953e-05,1.20954585e-14,0.0,4.0212097e-05,0.0,0.0
"('text', '42')",0.0,0.0013592072,0.0,0.0,0.0,0.00013429305,0.0,0.0,0.0,0.00021633136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2102015e-05,0.0,0.0,3.992306e-06,0.0,0.0
"('text', 'переселение')",0.0,0.0,0.0,0.0,0.0,1.3418346e-09,0.00090017315,6.496711e-08,0.0,0.00088756677,0.0,0.00053242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.123273e-06,0.0,0.0,0.0,0.0,0.0
"('text', 'золотовалютный')",0.0,0.0,0.0,0.0,0.0,0.00019942106,0.0,1.6074607e-10,0.0,3.6922498e-09,0.0,0.0,0.0,0.0,0.0,0.000160719,0.0,0.0,0.0,0.000529376,0.0,0.0,3.2328126e-11,0.0,1.469246e-15
"('text', 'проезжать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'родиныматерь')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'подраться')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '35')",0.0,0.0,0.0,0.0,0.0,0.0001335475,0.0,0.00021062262,0.0,0.00038468762,0.0,5.9709064e-09,0.0,0.0,0.0,1.5281025e-14,0.0,1.5885182e-06,0.0,0.00021063392,0.000899576,0.0,0.00030840686,0.0,0.0
"('text', '368')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', '378')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'адлер')",0.0,0.0,0.0,0.0,0.0,5.052979e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'обстоять')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013280992,0.0,0.0,0.0,0.0,0.0,0.0,4.967389e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'приблизиться')",0.0,0.0,0.0,0.0,0.0,5.37734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526796,0.0,6.63504e-05,0.0,0.0
"('text', '407')",0.0,0.0,0.0,0.0,0.0,9.2601564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1106093e-05,0.0,0.0
"('text', 'шпако')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038770295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'сентябрь')",0.0,0.0,0.0,0.0,0.0,0.00016850972,0.0,0.0007254151,0.0,7.3664945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016556216,0.0,0.0,0.0,0.0,0.0
"('text', 'задеть')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'настраивать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'разрушиться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'лада')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046469228,0.0,0.0,0.0,0.0,0.0,0.0,6.6351924e-05,0.0,0.0
"('text', 'массаж')",0.0,0.0,0.0,0.0,0.0,0.0,0.0013738286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'младенческий')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002654,0.0,0.0
"('text', 'располагаться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'смертность')",0.0,0.0,0.0,0.0,0.0,0.00020211913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245065e-12,0.0,0.0
"('text', 'законодательный')",0.0,0.0,0.0,0.0,0.0,0.000122927,0.000674584,0.0,0.0,2.9109934e-10,0.0,0.0,0.0,0.0,0.0,0.00018167433,0.0,0.0,0.0,0.00017889593,0.0,0.0,0.0,0.0,0.0
"('text', '2000')",0.0,0.0,0.0,0.0,0.0,0.00015179781,0.0006841019,0.0,0.0,6.46576e-12,0.0,0.0,0.0,0.0,0.0,0.00030918536,0.0,0.0,0.0,0.00013221375,0.0,0.0,3.0171635e-10,0.0,7.806335e-07
"('text', 'спекулировать')",0.0,0.0,0.0,0.0,0.0,0.00015159004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019904911,0.0,0.0
"('text', 'преодолна')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '36')",0.0,0.0,0.0,0.0,0.0,0.000100893914,0.0,0.0,0.0,8.545965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3212363e-07,0.0,0.0
"('text', 'июляавгуст')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050837477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'эльвира')",0.0,0.0,0.0,0.0,0.0,0.000101058045,0.0,0.0,0.0,6.6406945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2221172e-12,0.0,0.0
"('text', 'доиндексировать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'выкупать')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '58')",0.0,0.0,0.0,0.0,0.0,0.0001418287,0.0,0.0,0.0,2.3714342e-07,0.0,0.0,0.0,0.0,0.0,2.9368086e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'денежнокредитный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015489891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'работодатель')",0.0,0.00043208417,0.0,0.0,0.0,0.000101062265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'внесма')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030979785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'присылать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022829697,0.0,0.00014802282,0.0,0.0,0.0,0.0,0.0,0.0,0.0003339618,0.0,0.0,2.0408454e-06,0.0,0.0,0.0,0.0,0.0
"('text', 'двенадцать')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'ввозный')",0.0,0.0,0.0,0.0,0.0,4.5793707e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3054243e-05,0.0,0.0,0.0,0.0,0.0005978141
"('text', 'подключение')",0.0,0.0,0.0,0.0,0.0,0.00014951777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.746195e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'монголия')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'штурм')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'вызывать')",0.0,0.0,0.0,0.0,0.0,6.109393e-05,0.0013638652,0.0016436884,0.0,5.544662e-10,0.0,0.0,0.0,0.0,0.0,0.00031366403,0.0007862422,0.0022701416,0.0,0.00016554941,0.0,0.0,5.8825043e-07,0.0,0.0
"('text', 'платжный')",0.0,0.0,0.0,0.0,0.0,5.054259e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036785717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'ведомость')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036795033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'доехать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'педагог')",0.0,0.0,0.0,0.0,0.0,2.6376862e-05,0.0,0.0,0.0,6.945582e-05,0.0,0.0009553834,0.0,0.0,0.0,0.0,0.0003992611,0.0,0.0,0.0,0.0008948899,0.0,7.584722e-09,0.0,0.00053246145
"('text', '111')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036795033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'пожарный')",0.0,0.0,0.0,0.0,0.0,0.00015500437,0.0,0.0,0.0,0.00024094484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00482175e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'появляться')",0.0,0.0,0.0014431672,0.0,0.0,1.5075335e-09,0.0,0.0,0.0,0.00040521377,0.0,3.6607545e-08,0.0,0.0,0.0,0.00035600248,0.0007194305,0.00014473626,0.0,0.00032943493,0.0,0.0,0.0004859828,0.0,1.5746433e-10
"('text', 'нанимать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'самостоятельный')",0.0,0.0,0.00011337687,0.0,0.0,9.718097e-05,0.0,0.0,0.0,1.204293e-15,0.0,0.0,0.0,0.0,0.0,0.00015489143,0.00036789413,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', '8000')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6404966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'мельников')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6404966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'бюджетник')",0.0,0.0004320334,0.0,0.0,0.0,0.00014807667,0.0,1.8319746e-05,0.0,0.000121310724,0.0,5.813572e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010505775,0.0,0.0,0.0,0.0,0.0
"('text', 'дзюдо')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015508118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'организатор')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.834732e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4834664e-13,0.0,0.0005131561,0.0,3.3053428e-05,0.0,0.0,1.1088009e-15,0.0,0.00073260634
"('text', 'указный')",0.0,0.00043210725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1328608e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'тщательно')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038770295,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'спорить')",0.0,0.0,4.6147314e-05,0.0,0.0,0.00011117529,0.0,0.0,0.0,3.8363364e-16,0.0,0.0,0.0,0.0,0.0,0.00045896193,0.0,0.0003122967,0.0,0.0,0.0,0.0,8.0369806e-14,0.0,2.0410252e-15
"('text', 'соблюдаться')",0.0,0.0,0.0,0.0,0.0,1.9857935e-09,0.0,0.0001457994,0.0,0.0,0.0,0.00050837477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3196196e-05,0.0,0.0,0.0,0.0,0.00029567114
"('text', 'моторный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030979657,0.0,0.0,0.0,0.0,0.0,0.0,6.6350556e-05,0.0,0.0
"('text', 'крымский')",0.0,0.00067303603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275744e-05,0.0,0.0,0.0,0.0,0.0,0.00078266824,0.0,0.000973398,0.0,0.0,0.0,0.0,0.00020465696,0.0,0.0
"('text', 'fm')",0.0,0.0,0.0,0.0,0.0,2.7132098e-14,0.0,0.0,0.0,0.00019921466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1740842e-10,0.0,0.0
"('text', '650')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028464082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.639276e-05,0.0,0.0
"('text', 'бездорожье')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013280992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'индексировать')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,9.462582e-15,0.0,0.0,0.0,0.00050837477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'индексация')",0.0,0.0,0.0,0.0,0.0,0.00019870275,0.0,3.7014797e-06,0.0,8.134911e-05,0.0,0.00050837477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3527e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'остальцов')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
